2025-10-07 10:39:22 | INFO     | shared_utils.logging_setup:setup_logging:30 - Cerebrum (Logging-System) initialisiert.
2025-10-07 10:53:12 | INFO     | __main__:main:11 - Blueprint Version: V7
2025-10-07 10:53:12 | INFO     | __main__:main:12 - ==================================================
2025-10-07 10:53:12 | INFO     | __main__:main:15 - Bot-Services werden initialisiert...
2025-10-07 10:53:12 | INFO     | bot_services.gatekeeper_service:listen_for_new_pools:115 - WebSocket-Verbindung zu QuickNode hergestellt. Lausche auf neue Pools...
2025-10-07 10:58:31 | INFO     | __main__:main:28 - Bot-Betrieb beendet.
2025-10-07 10:58:36 | INFO     | shared_utils.logging_setup:setup_logging:30 - Cerebrum (Logging-System) initialisiert.
2025-10-07 10:58:36 | INFO     | database.database_manager:__init__:11 - Erfolgreich mit Redis verbunden.
2025-10-07 10:58:37 | INFO     | database.database_manager:__init__:21 - Erfolgreich mit Firestore verbunden.
2025-10-07 10:58:37 | INFO     | __main__:main:9 - ==================================================
2025-10-07 10:58:37 | INFO     | __main__:main:10 - Starte den NonPlusUltra Trading Bot - Projekt Chimera
2025-10-07 10:58:37 | INFO     | __main__:main:11 - Blueprint Version: V7
2025-10-07 10:58:37 | INFO     | __main__:main:12 - ==================================================
2025-10-07 10:58:37 | INFO     | __main__:main:15 - Bot-Services werden initialisiert...
2025-10-07 10:58:37 | INFO     | bot_services.gatekeeper_service:listen_for_new_pools:155 - WebSocket-Verbindung zu QuickNode hergestellt. Lausche auf neue Pools...
2025-10-07 11:05:20 | INFO     | __main__:main:28 - Bot-Betrieb beendet.
2025-10-07 11:05:24 | INFO     | shared_utils.logging_setup:setup_logging:30 - Cerebrum (Logging-System) initialisiert.
2025-10-07 11:05:24 | INFO     | database.database_manager:__init__:11 - Erfolgreich mit Redis verbunden.
2025-10-07 11:05:24 | INFO     | database.database_manager:__init__:21 - Erfolgreich mit Firestore verbunden.
2025-10-07 11:05:25 | INFO     | __main__:main:10 - ==================================================
2025-10-07 11:05:25 | INFO     | __main__:main:11 - Starte den NonPlusUltra Trading Bot - Projekt Chimera
2025-10-07 11:05:25 | INFO     | __main__:main:12 - Blueprint Version: V7
2025-10-07 11:05:25 | INFO     | __main__:main:13 - ==================================================
2025-10-07 11:05:25 | INFO     | __main__:main:16 - Bot-Services werden initialisiert...
2025-10-07 11:05:25 | INFO     | bot_services.trigger_watcher_service:watch_for_triggers:47 - Trigger Watcher Service gestartet.
2025-10-07 11:05:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:05:25 | INFO     | bot_services.gatekeeper_service:listen_for_new_pools:155 - WebSocket-Verbindung zu QuickNode hergestellt. Lausche auf neue Pools...
2025-10-07 11:05:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:05:55 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:06:10 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:06:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:06:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:06:55 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:07:10 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:07:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:07:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:07:55 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:08:10 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:08:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:08:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:08:55 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:09:10 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:09:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:09:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:09:55 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:10:10 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:10:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:10:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:10:55 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:11:10 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:11:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:11:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:11:55 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:12:10 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:12:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:12:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:12:55 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:13:10 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:13:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:13:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:13:55 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:14:10 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:14:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:14:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:14:55 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:15:10 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:15:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:15:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:15:55 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:16:10 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:16:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:16:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:16:55 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:17:10 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:17:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:17:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:17:55 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:18:10 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:18:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:18:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:18:55 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:19:10 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:19:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:19:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:19:55 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:20:10 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:20:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:20:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:20:55 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:21:10 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:21:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:21:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:21:55 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:22:10 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:22:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:22:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:22:55 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:23:10 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:23:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:23:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:23:55 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:24:10 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:24:25 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-07 11:24:40 | ERROR    | database.database_manager:get_hot_watchlist:45 - Fehler beim Lesen der Hot Watchlist von Redis: Error Multiple exceptions: [Errno 111] Connect call failed ('::1', 6379, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
